D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_149.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_149.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_149.jpg,-0.1886793,0,0,10.70175
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_216.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_216.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_216.jpg,-0.1886793,0,0,10.63682
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_284.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_284.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_284.jpg,-0.1886793,0,0,10.55155
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_352.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_352.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_352.jpg,-0.1886793,0.1598652,0,10.54857
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_419.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_419.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_419.jpg,-0.1886793,0.3341874,0,10.67187
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_487.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_487.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_487.jpg,-0.1886793,0.3750821,0,10.9832
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_555.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_555.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_555.jpg,-0.1886793,0.1994855,0,11.11982
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_623.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_623.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_623.jpg,-0.1886793,0,0,11.10906
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_692.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_692.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_692.jpg,-0.1886793,0.1037679,0,11.06855
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_761.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_761.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_761.jpg,-0.1886793,0.2819862,0,11.14795
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_830.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_830.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_830.jpg,-0.1886793,0.3111846,0,11.51935
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_900.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_900.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_900.jpg,-0.1886793,0.1338408,0,11.55797
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_00_969.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_00_969.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_00_969.jpg,-0.1886793,0.0514476,0,11.61347
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_037.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_037.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_037.jpg,-0.1886793,0.2447046,0,11.38238
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_107.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_107.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_107.jpg,-0.1886793,0.4518381,0,11.5027
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_176.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_176.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_176.jpg,-0.2075472,0.2752695,0,12.0546
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_244.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_244.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_244.jpg,-0.2075472,0.04222411,0,12.19949
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_312.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_312.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_312.jpg,-0.2075472,0.1305978,0,11.77385
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_381.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_381.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_381.jpg,-0.2264151,0.309438,0,12.2242
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_450.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_450.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_450.jpg,-0.2358491,0.3984756,0,12.30436
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_518.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_518.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_518.jpg,-0.245283,0.2239122,0,12.45455
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_586.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_586.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_586.jpg,-0.245283,0,0,12.44259
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_654.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_654.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_654.jpg,-0.245283,0,0,12.3541
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_725.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_725.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_725.jpg,-0.245283,0,0,12.24069
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_794.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_794.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_794.jpg,-0.245283,0,0,12.16131
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_866.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_866.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_866.jpg,-0.254717,0.1980243,0,12.10835
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_01_935.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_01_935.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_01_935.jpg,-0.254717,0.3740028,0,12.18149
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_003.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_003.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_003.jpg,-0.254717,0.4039137,0,12.37575
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_071.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_071.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_071.jpg,-0.2735849,0.1542945,0,12.4479
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_140.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_140.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_140.jpg,-0.2735849,0,0,12.9749
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_208.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_208.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_208.jpg,-0.2735849,0,0,12.83823
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_276.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_276.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_276.jpg,-0.2830189,0.1749402,0,12.27224
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_345.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_345.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_345.jpg,-0.2830189,0.2597865,0,12.49704
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_413.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_413.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_413.jpg,-0.2830189,0.08430126,0,13.0405
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_482.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_482.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_482.jpg,-0.2830189,0,0,12.45996
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_551.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_551.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_551.jpg,-0.2830189,0,0,12.45506
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_620.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_620.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_620.jpg,-0.2830189,0,0,12.77631
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_689.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_689.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_689.jpg,-0.2358491,0,0,12.56507
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_760.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_760.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_760.jpg,-0.2358491,0,0,12.19796
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_832.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_832.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_832.jpg,-0.2358491,0,0,12.08574
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_902.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_902.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_902.jpg,-0.2358491,0,0,12.24674
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_02_972.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_02_972.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_02_972.jpg,-0.2169811,0,0,12.14748
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_041.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_041.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_041.jpg,-0.2169811,0,0,11.84954
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_111.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_111.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_111.jpg,-0.2169811,0,0,11.75781
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_181.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_181.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_181.jpg,-0.2169811,0,0,11.90754
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_249.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_249.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_249.jpg,-0.2169811,0.2218503,0,11.9225
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_319.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_319.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_319.jpg,-0.2169811,0.3982503,0,11.90969
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_391.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_391.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_391.jpg,-0.2169811,0.3119349,0,12.24981
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_460.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_460.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_460.jpg,-0.2169811,0.133086,0,12.41522
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_531.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_531.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_531.jpg,-0.2075472,0,0,12.30477
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_599.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_599.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_599.jpg,-0.1886793,0,0,12.24296
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_666.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_666.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_666.jpg,-0.1886793,0,0,12.13328
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_737.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_737.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_737.jpg,-0.1886793,0,0,12.19396
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_805.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_805.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_805.jpg,-0.1792453,0.1416942,0,12.12134
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_873.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_873.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_873.jpg,-0.1603774,0.3162492,0,11.93798
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_03_944.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_03_944.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_03_944.jpg,-0.1603774,0.2558511,0,12.35362
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_015.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_015.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_015.jpg,-0.1509434,0.07329267,0,12.33383
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_085.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_085.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_085.jpg,-0.1509434,0,0,12.29958
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_151.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_151.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_151.jpg,-0.1509434,0,0,12.18854
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_223.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_223.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_223.jpg,-0.1509434,0.04716,0,12.08848
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_293.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_293.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_293.jpg,-0.1509434,0.2280252,0,12.07691
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_364.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_364.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_364.jpg,-0.1132075,0.3462991,0,12.49799
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_431.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_431.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_431.jpg,-0.0754717,0.1624005,0,12.24547
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_502.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_502.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_502.jpg,-0.0754717,0,0,12.71855
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_571.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_571.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_571.jpg,-0.06603774,0,0,12.56126
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_641.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_641.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_641.jpg,-0.06603774,0,0,12.07496
D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\center_2021_01_01_15_18_04_712.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\left_2021_01_01_15_18_04_712.jpg,D:\0-Learning\_Self-Driving\CarND-Behavioral-Cloning-P3\data3\IMG\right_2021_01_01_15_18_04_712.jpg,-0.06603774,0,0,12.02863
